phase,workload,nodes,edges,sample,nanos,allocations,allocated_bytes,peak_live_bytes,retained_bytes,checksum
adapter_setup,current_thread_runtime,0,0,33,3333,0,0,0,0,0
adapter_setup,current_thread_runtime,0,0,34,3278,0,0,0,0,0
adapter_setup,current_thread_runtime,0,0,35,3112,0,0,0,0,0
adapter_setup,current_thread_runtime,0,0,36,3685,0,0,0,0,0
adapter_setup,current_thread_runtime,0,0,37,3019,0,0,0,0,0
adapter_setup,current_thread_runtime,0,0,38,3277,0,0,0,0,0
adapter_setup,current_thread_runtime,0,0,39,3074,0,0,0,0,0
fixture_generation,graph_chain,1,0,0,555,0,0,0,0,5
fixture_generation,graph_chain,1,0,1,444,0,0,0,0,5
fixture_generation,graph_chain,1,0,2,537,0,0,0,0,5
fixture_generation,graph_chain,1,0,3,371,0,0,0,0,5
fixture_generation,graph_chain,1,0,4,408,0,0,0,0,5
fixture_generation,graph_chain,1,0,5,370,0,0,0,0,5
fixture_generation,graph_chain,1,0,6,370,0,0,0,0,5
fixture_generation,graph_chain,1,0,7,371,0,0,0,0,5
fixture_generation,graph_chain,1,0,8,371,0,0,0,0,5
fixture_generation,graph_chain,1,0,9,352,0,0,0,0,5
fixture_generation,graph_chain,1,0,10,370,0,0,0,0,5
fixture_generation,graph_chain,1,0,11,389,0,0,0,0,5
fixture_generation,graph_chain,1,0,12,352,0,0,0,0,5
fixture_generation,graph_chain,1,0,13,371,0,0,0,0,5
fixture_generation,graph_chain,1,0,14,371,0,0,0,0,5
fixture_generation,graph_chain,1,0,15,352,0,0,0,0,5
fixture_generation,graph_chain,1,0,16,389,0,0,0,0,5
fixture_generation,graph_chain,1,0,17,370,0,0,0,0,5
fixture_generation,graph_chain,1,0,18,352,0,0,0,0,5
fixture_generation,graph_chain,1,0,19,371,0,0,0,0,5
plan_build,graph_chain,1,0,0,9593,0,0,0,0,11
plan_build,graph_chain,1,0,1,4463,0,0,0,0,11
plan_build,graph_chain,1,0,2,4018,0,0,0,0,11
plan_build,graph_chain,1,0,3,3611,0,0,0,0,11
plan_build,graph_chain,1,0,4,3592,0,0,0,0,11
plan_build,graph_chain,1,0,5,3518,0,0,0,0,11
plan_build,graph_chain,1,0,6,3556,0,0,0,0,11
plan_build,graph_chain,1,0,7,3500,0,0,0,0,11
plan_build,graph_chain,1,0,8,3592,0,0,0,0,11
plan_build,graph_chain,1,0,9,3741,0,0,0,0,11
plan_build,graph_chain,1,0,10,3463,0,0,0,0,11
plan_build,graph_chain,1,0,11,3481,0,0,0,0,11
plan_build,graph_chain,1,0,12,3537,0,0,0,0,11
plan_build,graph_chain,1,0,13,3518,0,0,0,0,11
plan_build,graph_chain,1,0,14,3500,0,0,0,0,11
plan_build,graph_chain,1,0,15,3445,0,0,0,0,11
plan_build,graph_chain,1,0,16,3519,0,0,0,0,11
plan_build,graph_chain,1,0,17,4167,0,0,0,0,11
plan_build,graph_chain,1,0,18,3556,0,0,0,0,11
plan_build,graph_chain,1,0,19,3889,0,0,0,0,11
plan_build_alloc,graph_chain,1,0,0,0,36,6762,0,0,11
plan_declaration,graph_chain,1,0,0,2500,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,0,2759,0,0,0,0,11
plan_declaration,graph_chain,1,0,1,1686,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,1,2686,0,0,0,0,11
plan_declaration,graph_chain,1,0,2,1667,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,2,2685,0,0,0,0,11
plan_declaration,graph_chain,1,0,3,1704,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,3,2722,0,0,0,0,11
plan_declaration,graph_chain,1,0,4,1629,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,4,2630,0,0,0,0,11
plan_declaration,graph_chain,1,0,5,1667,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,5,2667,0,0,0,0,11
plan_declaration,graph_chain,1,0,6,1741,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,6,2722,0,0,0,0,11
plan_declaration,graph_chain,1,0,7,1686,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,7,2611,0,0,0,0,11
plan_declaration,graph_chain,1,0,8,1593,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,8,2592,0,0,0,0,11
plan_declaration,graph_chain,1,0,9,1574,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,9,2649,0,0,0,0,11
plan_declaration,graph_chain,1,0,10,1685,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,10,2630,0,0,0,0,11
plan_declaration,graph_chain,1,0,11,1630,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,11,2667,0,0,0,0,11
plan_declaration,graph_chain,1,0,12,1686,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,12,2630,0,0,0,0,11
plan_declaration,graph_chain,1,0,13,1592,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,13,2649,0,0,0,0,11
plan_declaration,graph_chain,1,0,14,1667,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,14,2685,0,0,0,0,11
plan_declaration,graph_chain,1,0,15,1630,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,15,2574,0,0,0,0,11
plan_declaration,graph_chain,1,0,16,1593,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,16,2704,0,0,0,0,11
plan_declaration,graph_chain,1,0,17,1926,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,17,2722,0,0,0,0,11
plan_declaration,graph_chain,1,0,18,1871,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,18,2833,0,0,0,0,11
plan_declaration,graph_chain,1,0,19,2000,0,0,0,0,1
plan_validation_freeze,graph_chain,1,0,19,2777,0,0,0,0,11
plan_declaration_alloc,graph_chain,1,0,0,0,16,2178,0,0,1
plan_validation_freeze_alloc,graph_chain,1,0,0,0,20,4584,0,0,11
engine_execution,graph_chain,1,0,0,16778,0,0,0,0,1
engine_execution,graph_chain,1,0,1,17018,0,0,0,0,0
engine_execution,graph_chain,1,0,2,18056,0,0,0,0,3
engine_execution,graph_chain,1,0,3,17111,0,0,0,0,2
engine_execution,graph_chain,1,0,4,17333,0,0,0,0,5
engine_execution,graph_chain,1,0,5,17592,0,0,0,0,4
engine_execution,graph_chain,1,0,6,16685,0,0,0,0,7
engine_execution,graph_chain,1,0,7,17241,0,0,0,0,6
engine_execution,graph_chain,1,0,8,17333,0,0,0,0,9
engine_execution,graph_chain,1,0,9,17167,0,0,0,0,8
engine_execution,graph_chain,1,0,10,17037,0,0,0,0,11
engine_execution,graph_chain,1,0,11,16982,0,0,0,0,10
engine_execution,graph_chain,1,0,12,17074,0,0,0,0,13
engine_execution,graph_chain,1,0,13,16889,0,0,0,0,12
engine_execution,graph_chain,1,0,14,16741,0,0,0,0,15
engine_execution,graph_chain,1,0,15,16759,0,0,0,0,14
engine_execution,graph_chain,1,0,16,17018,0,0,0,0,17
engine_execution,graph_chain,1,0,17,17019,0,0,0,0,16
engine_execution,graph_chain,1,0,18,16889,0,0,0,0,19
engine_execution,graph_chain,1,0,19,17056,0,0,0,0,18
engine_execution,graph_chain,1,0,20,17334,0,0,0,0,21
engine_execution,graph_chain,1,0,21,17444,0,0,0,0,20
engine_execution,graph_chain,1,0,22,17666,0,0,0,0,23
engine_execution,graph_chain,1,0,23,17259,0,0,0,0,22
engine_execution,graph_chain,1,0,24,16834,0,0,0,0,25
engine_execution,graph_chain,1,0,25,16500,0,0,0,0,24
engine_execution,graph_chain,1,0,26,16519,0,0,0,0,27
engine_execution,graph_chain,1,0,27,16592,0,0,0,0,26
engine_execution,graph_chain,1,0,28,16777,0,0,0,0,29
engine_execution,graph_chain,1,0,29,16612,0,0,0,0,28
engine_execution,graph_chain,1,0,30,16945,0,0,0,0,31
engine_execution,graph_chain,1,0,31,17759,0,0,0,0,30
engine_execution,graph_chain,1,0,32,17408,0,0,0,0,33
engine_execution,graph_chain,1,0,33,16963,0,0,0,0,32
engine_execution,graph_chain,1,0,34,17185,0,0,0,0,35
engine_execution,graph_chain,1,0,35,17055,0,0,0,0,34
engine_execution,graph_chain,1,0,36,16722,0,0,0,0,37
engine_execution,graph_chain,1,0,37,16741,0,0,0,0,36
engine_execution,graph_chain,1,0,38,16963,0,0,0,0,39
engine_execution,graph_chain,1,0,39,17000,0,0,0,0,38
engine_execution_alloc,graph_chain,1,0,0,0,102,11796,0,0,23131
machine_state_setup,graph_chain,1,0,0,889,0,0,0,0,1
body_state_setup,graph_chain,1,0,0,648,0,0,0,0,0
machine_state_setup,graph_chain,1,0,1,593,0,0,0,0,1
body_state_setup,graph_chain,1,0,1,556,0,0,0,0,0
machine_state_setup,graph_chain,1,0,2,574,0,0,0,0,1
body_state_setup,graph_chain,1,0,2,777,0,0,0,0,0
machine_state_setup,graph_chain,1,0,3,500,0,0,0,0,1
body_state_setup,graph_chain,1,0,3,518,0,0,0,0,0
machine_state_setup,graph_chain,1,0,4,518,0,0,0,0,1
body_state_setup,graph_chain,1,0,4,630,0,0,0,0,0
machine_state_setup,graph_chain,1,0,5,500,0,0,0,0,1
body_state_setup,graph_chain,1,0,5,537,0,0,0,0,0
machine_state_setup,graph_chain,1,0,6,537,0,0,0,0,1
body_state_setup,graph_chain,1,0,6,500,0,0,0,0,0
machine_state_setup,graph_chain,1,0,7,519,0,0,0,0,1
body_state_setup,graph_chain,1,0,7,704,0,0,0,0,0
machine_state_setup,graph_chain,1,0,8,630,0,0,0,0,1
body_state_setup,graph_chain,1,0,8,629,0,0,0,0,0
machine_state_setup,graph_chain,1,0,9,556,0,0,0,0,1
body_state_setup,graph_chain,1,0,9,630,0,0,0,0,0
machine_state_setup,graph_chain,1,0,10,537,0,0,0,0,1
body_state_setup,graph_chain,1,0,10,630,0,0,0,0,0
machine_state_setup,graph_chain,1,0,11,667,0,0,0,0,1
body_state_setup,graph_chain,1,0,11,593,0,0,0,0,0
machine_state_setup,graph_chain,1,0,12,537,0,0,0,0,1
body_state_setup,graph_chain,1,0,12,519,0,0,0,0,0
machine_state_setup,graph_chain,1,0,13,519,0,0,0,0,1
body_state_setup,graph_chain,1,0,13,575,0,0,0,0,0
machine_state_setup,graph_chain,1,0,14,592,0,0,0,0,1
body_state_setup,graph_chain,1,0,14,537,0,0,0,0,0
machine_state_setup,graph_chain,1,0,15,500,0,0,0,0,1
body_state_setup,graph_chain,1,0,15,556,0,0,0,0,0
machine_state_setup,graph_chain,1,0,16,500,0,0,0,0,1
body_state_setup,graph_chain,1,0,16,611,0,0,0,0,0
machine_state_setup,graph_chain,1,0,17,612,0,0,0,0,1
body_state_setup,graph_chain,1,0,17,537,0,0,0,0,0
machine_state_setup,graph_chain,1,0,18,518,0,0,0,0,1
body_state_setup,graph_chain,1,0,18,500,0,0,0,0,0
machine_state_setup,graph_chain,1,0,19,500,0,0,0,0,1
body_state_setup,graph_chain,1,0,19,556,0,0,0,0,0
machine_state_setup,graph_chain,1,0,20,537,0,0,0,0,1
body_state_setup,graph_chain,1,0,20,630,0,0,0,0,0
machine_state_setup,graph_chain,1,0,21,518,0,0,0,0,1
body_state_setup,graph_chain,1,0,21,555,0,0,0,0,0
machine_state_setup,graph_chain,1,0,22,500,0,0,0,0,1
body_state_setup,graph_chain,1,0,22,556,0,0,0,0,0
machine_state_setup,graph_chain,1,0,23,518,0,0,0,0,1
body_state_setup,graph_chain,1,0,23,574,0,0,0,0,0
machine_state_setup,graph_chain,1,0,24,519,0,0,0,0,1
body_state_setup,graph_chain,1,0,24,629,0,0,0,0,0
machine_state_setup,graph_chain,1,0,25,481,0,0,0,0,1
body_state_setup,graph_chain,1,0,25,555,0,0,0,0,0
machine_state_setup,graph_chain,1,0,26,500,0,0,0,0,1
body_state_setup,graph_chain,1,0,26,556,0,0,0,0,0
machine_state_setup,graph_chain,1,0,27,500,0,0,0,0,1
body_state_setup,graph_chain,1,0,27,574,0,0,0,0,0
machine_state_setup,graph_chain,1,0,28,518,0,0,0,0,1
body_state_setup,graph_chain,1,0,28,611,0,0,0,0,0
machine_state_setup,graph_chain,1,0,29,518,0,0,0,0,1
body_state_setup,graph_chain,1,0,29,593,0,0,0,0,0
machine_state_setup,graph_chain,1,0,30,500,0,0,0,0,1
body_state_setup,graph_chain,1,0,30,556,0,0,0,0,0
machine_state_setup,graph_chain,1,0,31,500,0,0,0,0,1
body_state_setup,graph_chain,1,0,31,555,0,0,0,0,0
machine_state_setup,graph_chain,1,0,32,519,0,0,0,0,1
body_state_setup,graph_chain,1,0,32,574,0,0,0,0,0
machine_state_setup,graph_chain,1,0,33,500,0,0,0,0,1
body_state_setup,graph_chain,1,0,33,575,0,0,0,0,0
machine_state_setup,graph_chain,1,0,34,500,0,0,0,0,1
body_state_setup,graph_chain,1,0,34,537,0,0,0,0,0
machine_state_setup,graph_chain,1,0,35,519,0,0,0,0,1
body_state_setup,graph_chain,1,0,35,593,0,0,0,0,0
machine_state_setup,graph_chain,1,0,36,500,0,0,0,0,1
body_state_setup,graph_chain,1,0,36,611,0,0,0,0,0
machine_state_setup,graph_chain,1,0,37,518,0,0,0,0,1
body_state_setup,graph_chain,1,0,37,556,0,0,0,0,0
machine_state_setup,graph_chain,1,0,38,500,0,0,0,0,1
body_state_setup,graph_chain,1,0,38,518,0,0,0,0,0
machine_state_setup,graph_chain,1,0,39,518,0,0,0,0,1
body_state_setup,graph_chain,1,0,39,574,0,0,0,0,0
pure_machine_events_preseeded,graph_chain,1,0,0,5186,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,1,3296,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,2,2889,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,3,2833,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,4,2796,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,5,2797,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,6,2796,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,7,2926,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,8,2815,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,9,2833,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,10,2759,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,11,2759,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,12,2741,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,13,3166,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,14,2870,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,15,2778,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,16,2797,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,17,2777,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,18,2797,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,19,2740,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,20,2741,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,21,2796,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,22,2796,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,23,2796,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,24,2797,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,25,2759,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,26,2759,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,27,2759,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,28,2741,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,29,2759,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,30,2741,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,31,2759,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,32,2833,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,33,2759,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,34,2759,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,35,2722,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,36,2778,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,37,2741,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,38,2741,0,0,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,39,2722,0,0,0,0,1
fixture_generation,graph_wide,1,0,0,426,0,0,0,0,5
fixture_generation,graph_wide,1,0,1,334,0,0,0,0,5
fixture_generation,graph_wide,1,0,2,315,0,0,0,0,5
fixture_generation,graph_wide,1,0,3,296,0,0,0,0,5
fixture_generation,graph_wide,1,0,4,370,0,0,0,0,5
fixture_generation,graph_wide,1,0,5,297,0,0,0,0,5
fixture_generation,graph_wide,1,0,6,500,0,0,0,0,5
fixture_generation,graph_wide,1,0,7,518,0,0,0,0,5
fixture_generation,graph_wide,1,0,8,352,0,0,0,0,5
fixture_generation,graph_wide,1,0,9,351,0,0,0,0,5
fixture_generation,graph_wide,1,0,10,333,0,0,0,0,5
fixture_generation,graph_wide,1,0,11,333,0,0,0,0,5
fixture_generation,graph_wide,1,0,12,333,0,0,0,0,5
fixture_generation,graph_wide,1,0,13,333,0,0,0,0,5
fixture_generation,graph_wide,1,0,14,389,0,0,0,0,5
fixture_generation,graph_wide,1,0,15,463,0,0,0,0,5
fixture_generation,graph_wide,1,0,16,333,0,0,0,0,5
fixture_generation,graph_wide,1,0,17,333,0,0,0,0,5
fixture_generation,graph_wide,1,0,18,333,0,0,0,0,5
fixture_generation,graph_wide,1,0,19,334,0,0,0,0,5
plan_build,graph_wide,1,0,0,8037,0,0,0,0,10
plan_build,graph_wide,1,0,1,4389,0,0,0,0,10
plan_build,graph_wide,1,0,2,4000,0,0,0,0,10
plan_build,graph_wide,1,0,3,3889,0,0,0,0,10
plan_build,graph_wide,1,0,4,3889,0,0,0,0,10
plan_build,graph_wide,1,0,5,3908,0,0,0,0,10
plan_build,graph_wide,1,0,6,3815,0,0,0,0,10
plan_build,graph_wide,1,0,7,3908,0,0,0,0,10
plan_build,graph_wide,1,0,8,3870,0,0,0,0,10
plan_build,graph_wide,1,0,9,3852,0,0,0,0,10
plan_build,graph_wide,1,0,10,3871,0,0,0,0,10
plan_build,graph_wide,1,0,11,3889,0,0,0,0,10
plan_build,graph_wide,1,0,12,3833,0,0,0,0,10
plan_build,graph_wide,1,0,13,3888,0,0,0,0,10
plan_build,graph_wide,1,0,14,3833,0,0,0,0,10
plan_build,graph_wide,1,0,15,4019,0,0,0,0,10
plan_build,graph_wide,1,0,16,3870,0,0,0,0,10
plan_build,graph_wide,1,0,17,3871,0,0,0,0,10
plan_build,graph_wide,1,0,18,3889,0,0,0,0,10
plan_build,graph_wide,1,0,19,3982,0,0,0,0,10
plan_build_alloc,graph_wide,1,0,0,0,36,6760,0,0,10
plan_declaration,graph_wide,1,0,0,2241,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,0,2722,0,0,0,0,10
plan_declaration,graph_wide,1,0,1,1797,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,1,2685,0,0,0,0,10
plan_declaration,graph_wide,1,0,2,1759,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,2,2649,0,0,0,0,10
plan_declaration,graph_wide,1,0,3,1759,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,3,2629,0,0,0,0,10
plan_declaration,graph_wide,1,0,4,1833,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,4,2629,0,0,0,0,10
plan_declaration,graph_wide,1,0,5,1852,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,5,2666,0,0,0,0,10
plan_declaration,graph_wide,1,0,6,1741,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,6,2704,0,0,0,0,10
plan_declaration,graph_wide,1,0,7,1778,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,7,2704,0,0,0,0,10
plan_declaration,graph_wide,1,0,8,1833,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,8,2703,0,0,0,0,10
plan_declaration,graph_wide,1,0,9,1796,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,9,2648,0,0,0,0,10
plan_declaration,graph_wide,1,0,10,1797,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,10,2629,0,0,0,0,10
plan_declaration,graph_wide,1,0,11,1759,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,11,2778,0,0,0,0,10
plan_declaration,graph_wide,1,0,12,1796,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,12,2630,0,0,0,0,10
plan_declaration,graph_wide,1,0,13,1778,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,13,2630,0,0,0,0,10
plan_declaration,graph_wide,1,0,14,1796,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,14,2629,0,0,0,0,10
plan_declaration,graph_wide,1,0,15,1778,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,15,2667,0,0,0,0,10
plan_declaration,graph_wide,1,0,16,1778,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,16,2648,0,0,0,0,10
plan_declaration,graph_wide,1,0,17,1778,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,17,2611,0,0,0,0,10
plan_declaration,graph_wide,1,0,18,1797,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,18,2685,0,0,0,0,10
plan_declaration,graph_wide,1,0,19,29963,0,0,0,0,1
plan_validation_freeze,graph_wide,1,0,19,3944,0,0,0,0,10
plan_declaration_alloc,graph_wide,1,0,0,0,16,2177,0,0,1
plan_validation_freeze_alloc,graph_wide,1,0,0,0,20,4583,0,0,10
engine_execution,graph_wide,1,0,0,16963,0,0,0,0,1
engine_execution,graph_wide,1,0,1,16889,0,0,0,0,0
engine_execution,graph_wide,1,0,2,16926,0,0,0,0,3
engine_execution,graph_wide,1,0,3,16834,0,0,0,0,2
engine_execution,graph_wide,1,0,4,17556,0,0,0,0,5
engine_execution,graph_wide,1,0,5,16963,0,0,0,0,4
engine_execution,graph_wide,1,0,6,17407,0,0,0,0,7
engine_execution,graph_wide,1,0,7,16741,0,0,0,0,6
engine_execution,graph_wide,1,0,8,17222,0,0,0,0,9
engine_execution,graph_wide,1,0,9,16667,0,0,0,0,8
engine_execution,graph_wide,1,0,10,16778,0,0,0,0,11
engine_execution,graph_wide,1,0,11,17019,0,0,0,0,10
engine_execution,graph_wide,1,0,12,16870,0,0,0,0,13
engine_execution,graph_wide,1,0,13,16926,0,0,0,0,12
engine_execution,graph_wide,1,0,14,16778,0,0,0,0,15
engine_execution,graph_wide,1,0,15,17130,0,0,0,0,14
engine_execution,graph_wide,1,0,16,16926,0,0,0,0,17
engine_execution,graph_wide,1,0,17,16833,0,0,0,0,16
engine_execution,graph_wide,1,0,18,16796,0,0,0,0,19
engine_execution,graph_wide,1,0,19,17092,0,0,0,0,18
engine_execution,graph_wide,1,0,20,17519,0,0,0,0,21
engine_execution,graph_wide,1,0,21,16666,0,0,0,0,20
engine_execution,graph_wide,1,0,22,17019,0,0,0,0,23
engine_execution,graph_wide,1,0,23,17018,0,0,0,0,22
engine_execution,graph_wide,1,0,24,17000,0,0,0,0,25
engine_execution,graph_wide,1,0,25,16741,0,0,0,0,24
engine_execution,graph_wide,1,0,26,17037,0,0,0,0,27
engine_execution,graph_wide,1,0,27,17056,0,0,0,0,26
engine_execution,graph_wide,1,0,28,16834,0,0,0,0,29
engine_execution,graph_wide,1,0,29,17167,0,0,0,0,28
engine_execution,graph_wide,1,0,30,16944,0,0,0,0,31
engine_execution,graph_wide,1,0,31,16833,0,0,0,0,30
engine_execution,graph_wide,1,0,32,17111,0,0,0,0,33
engine_execution,graph_wide,1,0,33,16815,0,0,0,0,32
engine_execution,graph_wide,1,0,34,17130,0,0,0,0,35
engine_execution,graph_wide,1,0,35,17204,0,0,0,0,34
engine_execution,graph_wide,1,0,36,17315,0,0,0,0,37
engine_execution,graph_wide,1,0,37,16926,0,0,0,0,36
engine_execution,graph_wide,1,0,38,16685,0,0,0,0,39
engine_execution,graph_wide,1,0,39,16778,0,0,0,0,38
engine_execution_alloc,graph_wide,1,0,0,0,102,11795,0,0,23131
machine_state_setup,graph_wide,1,0,0,722,0,0,0,0,1
body_state_setup,graph_wide,1,0,0,648,0,0,0,0,0
machine_state_setup,graph_wide,1,0,1,574,0,0,0,0,1
body_state_setup,graph_wide,1,0,1,519,0,0,0,0,0
machine_state_setup,graph_wide,1,0,2,500,0,0,0,0,1
body_state_setup,graph_wide,1,0,2,630,0,0,0,0,0
machine_state_setup,graph_wide,1,0,3,519,0,0,0,0,1
body_state_setup,graph_wide,1,0,3,481,0,0,0,0,0
machine_state_setup,graph_wide,1,0,4,518,0,0,0,0,1
body_state_setup,graph_wide,1,0,4,574,0,0,0,0,0
machine_state_setup,graph_wide,1,0,5,519,0,0,0,0,1
body_state_setup,graph_wide,1,0,5,722,0,0,0,0,0
machine_state_setup,graph_wide,1,0,6,611,0,0,0,0,1
body_state_setup,graph_wide,1,0,6,593,0,0,0,0,0
machine_state_setup,graph_wide,1,0,7,685,0,0,0,0,1
body_state_setup,graph_wide,1,0,7,556,0,0,0,0,0
machine_state_setup,graph_wide,1,0,8,537,0,0,0,0,1
