phase,workload,nodes,edges,sample,nanos,allocations,allocated_bytes,checksum
engine_execution,graph_wide,1,0,10,5200,0,0,11
engine_execution,graph_wide,1,0,11,5800,0,0,10
engine_execution,graph_wide,1,0,12,5300,0,0,13
engine_execution,graph_wide,1,0,13,5200,0,0,12
engine_execution,graph_wide,1,0,14,5300,0,0,15
engine_execution,graph_wide,1,0,15,5400,0,0,14
engine_execution,graph_wide,1,0,16,6000,0,0,17
engine_execution,graph_wide,1,0,17,5400,0,0,16
engine_execution,graph_wide,1,0,18,5300,0,0,19
engine_execution,graph_wide,1,0,19,5300,0,0,18
engine_execution,graph_wide,1,0,20,5300,0,0,21
engine_execution,graph_wide,1,0,21,5300,0,0,20
engine_execution,graph_wide,1,0,22,5300,0,0,23
engine_execution,graph_wide,1,0,23,5200,0,0,22
engine_execution,graph_wide,1,0,24,5100,0,0,25
engine_execution,graph_wide,1,0,25,4900,0,0,24
engine_execution,graph_wide,1,0,26,5100,0,0,27
engine_execution,graph_wide,1,0,27,5000,0,0,26
engine_execution,graph_wide,1,0,28,5100,0,0,29
engine_execution,graph_wide,1,0,29,4900,0,0,28
engine_execution,graph_wide,1,0,30,5100,0,0,31
engine_execution,graph_wide,1,0,31,5000,0,0,30
engine_execution,graph_wide,1,0,32,5100,0,0,33
engine_execution,graph_wide,1,0,33,5000,0,0,32
engine_execution,graph_wide,1,0,34,5100,0,0,35
engine_execution,graph_wide,1,0,35,5100,0,0,34
engine_execution,graph_wide,1,0,36,5200,0,0,37
engine_execution,graph_wide,1,0,37,5000,0,0,36
engine_execution,graph_wide,1,0,38,5000,0,0,39
engine_execution,graph_wide,1,0,39,5000,0,0,38
engine_execution_alloc,graph_wide,1,0,0,0,99,11355,23131
machine_state_setup,graph_wide,1,0,0,200,0,0,1
body_state_setup,graph_wide,1,0,0,300,0,0,0
machine_state_setup,graph_wide,1,0,1,300,0,0,1
body_state_setup,graph_wide,1,0,1,200,0,0,0
machine_state_setup,graph_wide,1,0,2,200,0,0,1
body_state_setup,graph_wide,1,0,2,200,0,0,0
machine_state_setup,graph_wide,1,0,3,200,0,0,1
body_state_setup,graph_wide,1,0,3,300,0,0,0
machine_state_setup,graph_wide,1,0,4,200,0,0,1
body_state_setup,graph_wide,1,0,4,200,0,0,0
machine_state_setup,graph_wide,1,0,5,200,0,0,1
body_state_setup,graph_wide,1,0,5,200,0,0,0
machine_state_setup,graph_wide,1,0,6,200,0,0,1
body_state_setup,graph_wide,1,0,6,200,0,0,0
machine_state_setup,graph_wide,1,0,7,200,0,0,1
body_state_setup,graph_wide,1,0,7,300,0,0,0
machine_state_setup,graph_wide,1,0,8,200,0,0,1
body_state_setup,graph_wide,1,0,8,200,0,0,0
machine_state_setup,graph_wide,1,0,9,300,0,0,1
body_state_setup,graph_wide,1,0,9,200,0,0,0
machine_state_setup,graph_wide,1,0,10,200,0,0,1
body_state_setup,graph_wide,1,0,10,200,0,0,0
machine_state_setup,graph_wide,1,0,11,200,0,0,1
body_state_setup,graph_wide,1,0,11,300,0,0,0
machine_state_setup,graph_wide,1,0,12,200,0,0,1
body_state_setup,graph_wide,1,0,12,300,0,0,0
machine_state_setup,graph_wide,1,0,13,200,0,0,1
body_state_setup,graph_wide,1,0,13,200,0,0,0
machine_state_setup,graph_wide,1,0,14,200,0,0,1
body_state_setup,graph_wide,1,0,14,200,0,0,0
machine_state_setup,graph_wide,1,0,15,300,0,0,1
body_state_setup,graph_wide,1,0,15,200,0,0,0
machine_state_setup,graph_wide,1,0,16,200,0,0,1
body_state_setup,graph_wide,1,0,16,200,0,0,0
machine_state_setup,graph_wide,1,0,17,200,0,0,1
body_state_setup,graph_wide,1,0,17,300,0,0,0
machine_state_setup,graph_wide,1,0,18,200,0,0,1
body_state_setup,graph_wide,1,0,18,300,0,0,0
machine_state_setup,graph_wide,1,0,19,200,0,0,1
body_state_setup,graph_wide,1,0,19,200,0,0,0
machine_state_setup,graph_wide,1,0,20,200,0,0,1
body_state_setup,graph_wide,1,0,20,200,0,0,0
machine_state_setup,graph_wide,1,0,21,200,0,0,1
body_state_setup,graph_wide,1,0,21,300,0,0,0
machine_state_setup,graph_wide,1,0,22,200,0,0,1
body_state_setup,graph_wide,1,0,22,400,0,0,0
machine_state_setup,graph_wide,1,0,23,300,0,0,1
body_state_setup,graph_wide,1,0,23,600,0,0,0
machine_state_setup,graph_wide,1,0,24,400,0,0,1
body_state_setup,graph_wide,1,0,24,200,0,0,0
machine_state_setup,graph_wide,1,0,25,200,0,0,1
body_state_setup,graph_wide,1,0,25,200,0,0,0
machine_state_setup,graph_wide,1,0,26,200,0,0,1
body_state_setup,graph_wide,1,0,26,200,0,0,0
machine_state_setup,graph_wide,1,0,27,200,0,0,1
body_state_setup,graph_wide,1,0,27,200,0,0,0
machine_state_setup,graph_wide,1,0,28,300,0,0,1
body_state_setup,graph_wide,1,0,28,200,0,0,0
machine_state_setup,graph_wide,1,0,29,200,0,0,1
body_state_setup,graph_wide,1,0,29,200,0,0,0
machine_state_setup,graph_wide,1,0,30,200,0,0,1
body_state_setup,graph_wide,1,0,30,300,0,0,0
machine_state_setup,graph_wide,1,0,31,200,0,0,1
body_state_setup,graph_wide,1,0,31,200,0,0,0
machine_state_setup,graph_wide,1,0,32,300,0,0,1
body_state_setup,graph_wide,1,0,32,200,0,0,0
machine_state_setup,graph_wide,1,0,33,200,0,0,1
body_state_setup,graph_wide,1,0,33,300,0,0,0
machine_state_setup,graph_wide,1,0,34,200,0,0,1
body_state_setup,graph_wide,1,0,34,300,0,0,0
machine_state_setup,graph_wide,1,0,35,200,0,0,1
body_state_setup,graph_wide,1,0,35,300,0,0,0
machine_state_setup,graph_wide,1,0,36,200,0,0,1
body_state_setup,graph_wide,1,0,36,200,0,0,0
machine_state_setup,graph_wide,1,0,37,200,0,0,1
body_state_setup,graph_wide,1,0,37,200,0,0,0
machine_state_setup,graph_wide,1,0,38,200,0,0,1
body_state_setup,graph_wide,1,0,38,200,0,0,0
machine_state_setup,graph_wide,1,0,39,300,0,0,1
body_state_setup,graph_wide,1,0,39,200,0,0,0
fixture_generation,graph_sparse,1,0,0,200,0,0,5
fixture_generation,graph_sparse,1,0,1,200,0,0,5
fixture_generation,graph_sparse,1,0,2,200,0,0,5
fixture_generation,graph_sparse,1,0,3,200,0,0,5
fixture_generation,graph_sparse,1,0,4,200,0,0,5
fixture_generation,graph_sparse,1,0,5,200,0,0,5
fixture_generation,graph_sparse,1,0,6,100,0,0,5
fixture_generation,graph_sparse,1,0,7,200,0,0,5
fixture_generation,graph_sparse,1,0,8,200,0,0,5
fixture_generation,graph_sparse,1,0,9,100,0,0,5
fixture_generation,graph_sparse,1,0,10,100,0,0,5
fixture_generation,graph_sparse,1,0,11,200,0,0,5
fixture_generation,graph_sparse,1,0,12,200,0,0,5
fixture_generation,graph_sparse,1,0,13,100,0,0,5
fixture_generation,graph_sparse,1,0,14,100,0,0,5
fixture_generation,graph_sparse,1,0,15,100,0,0,5
fixture_generation,graph_sparse,1,0,16,200,0,0,5
fixture_generation,graph_sparse,1,0,17,200,0,0,5
fixture_generation,graph_sparse,1,0,18,100,0,0,5
fixture_generation,graph_sparse,1,0,19,100,0,0,5
plan_build,graph_sparse,1,0,0,3300,0,0,12
plan_build,graph_sparse,1,0,1,1500,0,0,12
plan_build,graph_sparse,1,0,2,1400,0,0,12
plan_build,graph_sparse,1,0,3,1400,0,0,12
plan_build,graph_sparse,1,0,4,1400,0,0,12
plan_build,graph_sparse,1,0,5,1400,0,0,12
plan_build,graph_sparse,1,0,6,1400,0,0,12
plan_build,graph_sparse,1,0,7,1300,0,0,12
plan_build,graph_sparse,1,0,8,1500,0,0,12
plan_build,graph_sparse,1,0,9,1800,0,0,12
plan_build,graph_sparse,1,0,10,1700,0,0,12
plan_build,graph_sparse,1,0,11,1700,0,0,12
plan_build,graph_sparse,1,0,12,1700,0,0,12
plan_build,graph_sparse,1,0,13,1600,0,0,12
plan_build,graph_sparse,1,0,14,1500,0,0,12
plan_build,graph_sparse,1,0,15,1700,0,0,12
plan_build,graph_sparse,1,0,16,1800,0,0,12
plan_build,graph_sparse,1,0,17,1600,0,0,12
plan_build,graph_sparse,1,0,18,1300,0,0,12
plan_build,graph_sparse,1,0,19,1300,0,0,12
plan_build_alloc,graph_sparse,1,0,0,0,36,6724,12
engine_execution,graph_sparse,1,0,0,5100,0,0,1
engine_execution,graph_sparse,1,0,1,5100,0,0,0
engine_execution,graph_sparse,1,0,2,5000,0,0,3
engine_execution,graph_sparse,1,0,3,5100,0,0,2
engine_execution,graph_sparse,1,0,4,5100,0,0,5
engine_execution,graph_sparse,1,0,5,5000,0,0,4
engine_execution,graph_sparse,1,0,6,4900,0,0,7
engine_execution,graph_sparse,1,0,7,5200,0,0,6
engine_execution,graph_sparse,1,0,8,5100,0,0,9
engine_execution,graph_sparse,1,0,9,4900,0,0,8
engine_execution,graph_sparse,1,0,10,5000,0,0,11
engine_execution,graph_sparse,1,0,11,5100,0,0,10
engine_execution,graph_sparse,1,0,12,5000,0,0,13
engine_execution,graph_sparse,1,0,13,5000,0,0,12
engine_execution,graph_sparse,1,0,14,5000,0,0,15
engine_execution,graph_sparse,1,0,15,5100,0,0,14
engine_execution,graph_sparse,1,0,16,4900,0,0,17
engine_execution,graph_sparse,1,0,17,4900,0,0,16
engine_execution,graph_sparse,1,0,18,5000,0,0,19
engine_execution,graph_sparse,1,0,19,4900,0,0,18
engine_execution,graph_sparse,1,0,20,5000,0,0,21
engine_execution,graph_sparse,1,0,21,5000,0,0,20
engine_execution,graph_sparse,1,0,22,4900,0,0,23
engine_execution,graph_sparse,1,0,23,4900,0,0,22
engine_execution,graph_sparse,1,0,24,5000,0,0,25
engine_execution,graph_sparse,1,0,25,5000,0,0,24
engine_execution,graph_sparse,1,0,26,4900,0,0,27
engine_execution,graph_sparse,1,0,27,5000,0,0,26
engine_execution,graph_sparse,1,0,28,5000,0,0,29
engine_execution,graph_sparse,1,0,29,5000,0,0,28
engine_execution,graph_sparse,1,0,30,5000,0,0,31
engine_execution,graph_sparse,1,0,31,5000,0,0,30
engine_execution,graph_sparse,1,0,32,9100,0,0,33
engine_execution,graph_sparse,1,0,33,5500,0,0,32
engine_execution,graph_sparse,1,0,34,5400,0,0,35
engine_execution,graph_sparse,1,0,35,5300,0,0,34
engine_execution,graph_sparse,1,0,36,5300,0,0,37
engine_execution,graph_sparse,1,0,37,6400,0,0,36
engine_execution,graph_sparse,1,0,38,5400,0,0,39
engine_execution,graph_sparse,1,0,39,5400,0,0,38
engine_execution_alloc,graph_sparse,1,0,0,0,99,11357,23131
machine_state_setup,graph_sparse,1,0,0,300,0,0,1
body_state_setup,graph_sparse,1,0,0,200,0,0,0
machine_state_setup,graph_sparse,1,0,1,200,0,0,1
body_state_setup,graph_sparse,1,0,1,300,0,0,0
machine_state_setup,graph_sparse,1,0,2,200,0,0,1
body_state_setup,graph_sparse,1,0,2,200,0,0,0
machine_state_setup,graph_sparse,1,0,3,200,0,0,1
body_state_setup,graph_sparse,1,0,3,500,0,0,0
machine_state_setup,graph_sparse,1,0,4,400,0,0,1
